,model,img_path,target,model_answ,question,is_num
1682,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_5.jpg,DOG,50,How much do you think that the image is related to a DOG?,1
1683,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_5.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1684,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_5.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1685,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_5.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1686,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_5.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1687,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_5.jpg,DOG,20,How much do you think that the image is related to a DOG?,1
1688,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_5.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1689,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_5.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1690,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_5.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1691,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_5.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1692,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1693,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1694,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,20,How much do you think that the image is related to a DOG?,1
1695,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1696,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1697,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1698,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1699,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1702,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1703,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1704,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1705,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1706,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1707,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1708,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1709,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1710,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1711,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1712,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1713,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1714,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1715,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1716,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1717,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1718,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1719,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1720,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1721,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1722,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1723,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1724,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1725,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1726,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1727,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1728,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1729,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1730,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1731,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1732,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1733,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1734,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1735,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1736,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1737,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1738,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1739,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1740,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1741,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1742,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1743,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1744,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1745,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1746,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1747,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1748,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1749,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1750,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1751,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1752,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1753,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1754,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1755,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1756,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1757,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1758,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1759,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,60,How much do you think that the image is related to a DOG?,1
1761,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1762,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1763,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1764,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,20,How much do you think that the image is related to a DOG?,1
1765,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1766,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1767,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1768,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1769,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1770,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1771,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,60,How much do you think that the image is related to a DOG?,1
1774,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1775,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1776,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1777,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1778,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1779,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1780,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1781,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1782,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1783,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1784,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1786,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1787,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1788,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1789,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1790,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1791,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1792,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1793,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1794,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1795,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1797,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1798,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1799,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1800,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1801,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1802,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,20,How much do you think that the image is related to a DOG?,1
1803,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1804,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1805,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1806,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1807,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1809,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1810,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1811,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1812,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1813,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1814,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1815,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1816,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1817,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1818,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1819,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1821,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1822,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1823,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1824,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_11.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1825,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_11.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1826,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_11.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1827,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_11.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1828,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_11.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1829,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_11.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1830,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_11.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1831,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_11.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1833,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_11.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1834,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_11.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1835,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_11.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1836,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_12.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1837,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_12.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1838,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_12.jpg,DOG,20,How much do you think that the image is related to a DOG?,1
1839,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_12.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1840,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_12.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1841,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_12.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1842,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_12.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1843,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_12.jpg,DOG,60,How much do you think that the image is related to a DOG?,1
1845,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_12.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1846,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_12.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1847,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_12.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1848,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_13.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1849,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_13.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1850,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_13.jpg,DOG,70,How much do you think that the image is related to a DOG?,1
1851,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_13.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1852,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_13.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1853,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_13.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1854,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_13.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1855,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_13.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1857,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_13.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1858,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_13.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1859,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_13.jpg,DOG,60,How much do you think that the image is related to a DOG?,1
1860,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_14.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1861,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_14.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1862,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_14.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1863,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_14.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1864,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_14.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1865,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_14.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1866,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_14.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1867,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_14.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1870,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_14.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1871,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_14.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1872,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_15.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
